vpoint_name,latitude,longitude,subdivision_name
新潟西蒲区巻甲,37.76,138.88,新潟県下越
長岡市幸町,37.44,138.84,新潟県中越
長岡市寺泊一里塚,37.65,138.77,新潟県中越
長岡市千手,37.44,138.845,新潟県中越
長岡市浦,37.39,138.79,新潟県中越
長岡市上岩井,37.49,138.78,新潟県中越
長岡市小国町法坂,37.31,138.71,新潟県中越
長岡市小島谷,37.57,138.77,新潟県中越
長岡市山古志竹沢,37.33,138.89,新潟県中越
長岡市金町,37.48,138.99,新潟県中越
長岡市寺泊敦ケ曽根,37.62,138.82,新潟県中越
長岡市寺泊烏帽子平,37.64,138.77,新潟県中越
長岡市東川口,37.27,138.86,新潟県中越
長岡市中之島,37.55,138.88,新潟県中越
長岡市与板町与板,37.54,138.81,新潟県中越
三条市西裏館,37.64,138.96,新潟県中越
三条市荻堀,37.57,139.03,新潟県中越
三条市新堀,37.59,138.92,新潟県中越
柏崎市西山町池浦,37.46,138.67,新潟県中越
柏崎市高柳町岡野町,37.22,138.64,新潟県中越
柏崎市日石町,37.37,138.56,新潟県中越
新発田市本町,37.95,139.34,新潟県下越
新発田市乙次,37.92,139.31,新潟県下越
新発田市住田,37.99,139.37,新潟県下越
新発田市中央町,37.95,139.33,新潟県下越
新発田市真野原外,38.02,139.32,新潟県下越
小千谷市城内,37.31,138.79,新潟県中越
小千谷市旭町,37.3,138.81,新潟県中越
加茂市幸町,37.67,139.04,新潟県中越
十日町市下条,37.2,138.78,新潟県中越
十日町市千歳町,37.13,138.76,新潟県中越
十日町市上山,37.05,138.7,新潟県中越
十日町市松代,37.13,138.61,新潟県中越
十日町市水口沢,37.16,138.74,新潟県中越
十日町市松之山,37.09,138.61,新潟県中越
見附市昭和町,37.53,138.91,新潟県中越
村上市塩町,38.23,139.47,新潟県下越
村上市片町,38.23,139.49,新潟県下越
村上市寒川,38.45,139.5,新潟県下越
村上市三之町,38.22,139.48,新潟県下越
村上市山口,38.12,139.44,新潟県下越
村上市岩船駅前,38.18,139.46,新潟県下越
村上市府屋,38.51,139.53,新潟県下越
村上市岩沢,38.27,139.54,新潟県下越
燕市秋葉町,37.66,138.92,新潟県下越
燕市吉田西太田,37.67,138.88,新潟県下越
燕市分水桜町,37.63,138.84,新潟県下越
糸魚川市一の宮,37.04,137.86,新潟県上越
糸魚川市大野,37.02,137.86,新潟県上越
糸魚川市青海,37.02,137.8,新潟県上越
糸魚川市能生,37.1,137.99,新潟県上越
妙高市田町,37.02,138.25,新潟県上越
妙高市栄町,37.03,138.25,新潟県上越
妙高市関山,36.93,138.23,新潟県上越
妙高市田口,36.87,138.21,新潟県上越
五泉市村松乙,37.69,139.17,新潟県下越
五泉市愛宕甲,37.69,139.19,新潟県下越
五泉市太田,37.74,139.18,新潟県下越
上越市中ノ俣,37.11,138.16,新潟県上越
上越市大手町,37.11,138.25,新潟県上越
上越市木田,37.15,138.24,新潟県上越
上越市安塚区安塚,37.13,138.45,新潟県上越
上越市浦川原区釜淵,37.16,138.43,新潟県上越
上越市牧区柳島,37.08,138.38,新潟県上越
上越市柿崎区柿崎,37.28,138.39,新潟県上越
上越市大潟区土底浜,37.23,138.33,新潟県上越
上越市頸城区百間町,37.19,138.33,新潟県上越
上越市吉川区原之町,37.22,138.41,新潟県上越
上越市中郷区藤沢,36.98,138.23,新潟県上越
上越市清里区荒牧,37.08,138.33,新潟県上越
上越市三和区井ノ口,37.12,138.35,新潟県上越
上越市大島区岡,37.15,138.51,新潟県上越
上越市板倉区針,37.05,138.29,新潟県上越
上越市名立区名立大町,37.16,138.09,新潟県上越
阿賀野市畑江,37.82,139.31,新潟県下越
阿賀野市岡山町,37.83,139.23,新潟県下越
阿賀野市山崎,37.84,139.27,新潟県下越
阿賀野市姥ヶ橋,37.84,139.18,新潟県下越
阿賀野市かがやき,37.78,139.25,新潟県下越
佐渡市相川金山,38.04,138.26,新潟県佐渡
佐渡市相川三町目,38.03,138.24,新潟県佐渡
佐渡市岩谷口,38.26,138.43,新潟県佐渡
佐渡市両津湊,38.07,138.44,新潟県佐渡
佐渡市松ヶ崎,37.92,138.5,新潟県佐渡
佐渡市千種,38.02,138.37,新潟県佐渡
佐渡市河原田本町,38.0,138.32,新潟県佐渡
佐渡市畑野,37.99,138.4,新潟県佐渡
佐渡市羽茂本郷,37.85,138.32,新潟県佐渡
佐渡市真野新町,37.97,138.35,新潟県佐渡
佐渡市赤泊,37.87,138.41,新潟県佐渡
佐渡市相川栄町,38.04,138.24,新潟県佐渡
佐渡市両津支所,38.08,138.44,新潟県佐渡
佐渡市新穂瓜生屋,38.02,138.43,新潟県佐渡
佐渡市小木町,37.82,138.28,新潟県佐渡
魚沼市下折立,37.21,139.06,新潟県中越
魚沼市大沢,37.23,139.01,新潟県中越
魚沼市今泉,37.26,138.98,新潟県中越
魚沼市堀之内,37.24,138.92,新潟県中越
魚沼市須原,37.32,139.01,新潟県中越
魚沼市穴沢,37.36,139.07,新潟県中越
魚沼市小出島,37.24,138.96,新潟県中越
南魚沼市六日町,37.07,138.88,新潟県中越
南魚沼市塩沢小学校,37.04,138.85,新潟県中越
南魚沼市浦佐,37.16,138.93,新潟県中越
南魚沼市塩沢庁舎,37.04,138.855,新潟県中越
胎内市新和町,38.06,139.41,新潟県下越
胎内市大川町,38.05,139.41,新潟県下越
胎内市黒川,38.07,139.44,新潟県下越
聖籠町諏訪山,37.97,139.27,新潟県下越
弥彦村矢作,37.69,138.86,新潟県下越
田上町原ケ崎新田,37.7,139.06,新潟県中越
阿賀町鹿瀬中学校,37.69,139.48,新潟県下越
阿賀町鹿瀬支所,37.69,139.485,新潟県下越
阿賀町豊川,37.63,139.46,新潟県下越
阿賀町白崎,37.71,139.38,新潟県下越
阿賀町津川,37.68,139.46,新潟県下越
出雲崎町米田,37.53,138.71,新潟県中越
出雲崎町川西,37.53,138.715,新潟県中越
湯沢町神立,36.93,138.82,新潟県中越
津南町下船渡,37.01,138.65,新潟県中越
刈羽村割町新田,37.42,138.62,新潟県中越
関川村下関,38.09,139.57,新潟県下越
粟島浦村笹畑,38.46,139.25,新潟県下越
粟島浦村日ノ見山,38.47,139.25,新潟県下越
富山市石坂,36.71,137.2,富山県東部
富山市八尾町福島,36.59,137.14,富山県東部
富山市今泉,36.67,137.21,富山県東部
富山市新桜町,36.7,137.21,富山県東部
富山市婦中町笹倉,36.66,137.15,富山県東部
富山市山田湯,36.58,137.08,富山県東部
富山市楡原,36.53,137.23,富山県東部
富山市花崎,36.61,137.28,富山県東部
富山市上二杉,36.59,137.2,富山県東部
高岡市伏木,36.79,137.06,富山県西部
高岡市広小路,36.75,137.02,富山県西部
高岡市福岡町,36.71,136.92,富山県西部
魚津市釈迦堂,36.83,137.41,富山県東部
魚津市本江,36.82,137.42,富山県東部
氷見市加納,36.87,136.97,富山県西部
滑川市寺家町,36.76,137.34,富山県東部
黒部市宇奈月町下立,36.86,137.53,富山県東部
黒部市植木,36.88,137.46,富山県東部
砺波市栄町,36.65,136.96,富山県西部
砺波市庄川町,36.58,136.99,富山県西部
小矢部市泉町,36.67,136.87,富山県西部
小矢部市水牧,36.67,136.9,富山県西部
南砺市天池,36.54,136.88,富山県西部
南砺市荒木,36.56,136.89,富山県西部
南砺市利賀村上百瀬,36.44,137.04,富山県西部
南砺市城端,36.51,136.9,富山県西部
南砺市下梨,36.43,136.95,富山県西部
南砺市上平細島,36.4,136.9,富山県西部
南砺市井波,36.56,136.97,富山県西部
南砺市苗島,36.59,136.92,富山県西部
南砺市蛇喰,36.54,136.93,富山県西部
射水市久々湊,36.76,137.09,富山県西部
射水市小島,36.73,137.06,富山県西部
射水市本町,36.78,137.08,富山県西部
射水市橋下条,36.72,137.08,富山県西部
射水市二口,36.72,137.05,富山県西部
射水市加茂中部,36.74,137.15,富山県西部
舟橋村仏生寺,36.7,137.31,富山県東部
上市町稗田,36.7,137.35,富山県東部
立山町吉峰,36.61,137.33,富山県東部
立山町芦峅寺,36.58,137.39,富山県東部
立山町米沢,36.66,137.32,富山県東部
入善町入膳,36.93,137.5,富山県東部
富山朝日町道下,36.95,137.56,富山県東部
富山朝日町境,36.98,137.63,富山県東部
金沢市西念,36.59,136.63,石川県加賀
金沢市弥生,36.54,136.64,石川県加賀
七尾市本府中町,37.03,136.97,石川県能登
七尾市袖ヶ江町,37.04,136.97,石川県能登
七尾市中島町中島,37.12,136.85,石川県能登
七尾市垣吉町,37.06,136.9,石川県能登
七尾市能登島向田町,37.13,137.0,石川県能登
小松市小馬出町,36.41,136.44,石川県加賀
小松市向本折町,36.4,136.44,石川県加賀
輪島市舳倉島,37.85,136.92,石川県能登
輪島市鳳至町,37.39,136.9,石川県能登
輪島市河井町,37.39,136.91,石川県能登
輪島市門前町走出,37.29,136.77,石川県能登
珠洲市三崎町,37.45,137.36,石川県能登
珠洲市正院町,37.45,137.29,石川県能登
珠洲市大谷町,37.5,137.18,石川県能登
加賀市直下町,36.28,136.33,石川県加賀
加賀市大聖寺南町,36.3,136.32,石川県加賀
加賀市山中温泉湯の出町,36.25,136.37,石川県加賀
羽咋市柳田町,36.93,136.78,石川県能登
羽咋市旭町,36.89,136.78,石川県能登
かほく市浜北,36.73,136.7,石川県加賀
かほく市宇野気,36.72,136.71,石川県加賀
かほく市高松,36.77,136.73,石川県加賀
白山市別宮町,36.36,136.6,石川県加賀
白山市白峰,36.18,136.62,石川県加賀
白山市倉光,36.51,136.57,石川県加賀
白山市美川浜町,36.49,136.49,石川県加賀
白山市鶴来本町,36.45,136.63,石川県加賀
白山市河内町口直海,36.4,136.63,石川県加賀
白山市市原,36.32,136.65,石川県加賀
白山市女原,36.28,136.65,石川県加賀
能美市中町,36.45,136.46,石川県加賀
能美市来丸町,36.45,136.55,石川県加賀
能美市寺井町,36.44,136.5,石川県加賀
野々市市三納,36.52,136.61,石川県加賀
川北町壱ツ屋,36.47,136.54,石川県加賀
津幡町加賀爪,36.67,136.73,石川県加賀
内灘町大学,36.65,136.65,石川県加賀
志賀町富来領家町,37.14,136.73,石川県能登
志賀町香能,37.16,136.69,石川県能登
志賀町末吉千古,37.01,136.78,石川県能登
宝達志水町子浦,36.86,136.8,石川県能登
宝達志水町今浜,36.83,136.75,石川県能登
中能登町末坂,36.99,136.9,石川県能登
中能登町井田,36.97,136.92,石川県能登
中能登町能登部下,36.96,136.86,石川県能登
穴水町大町,37.23,136.91,石川県能登
能登町宇出津,37.31,137.15,石川県能登
能登町柳田,37.37,137.1,石川県能登
能登町松波,37.35,137.24,石川県能登
福井市豊島,36.06,136.22,福井県嶺北
福井市原目町,36.07,136.27,福井県嶺北
福井市美山町,36.0,136.36,福井県嶺北
福井市小羽町,36.03,136.14,福井県嶺北
福井市大手,36.06,136.225,福井県嶺北
敦賀市松栄町,35.65,136.06,福井県嶺南
敦賀市中央,35.65,136.065,福井県嶺南
小浜市四谷町,35.5,135.75,福井県嶺南
小浜市大手町,35.5,135.755,福井県嶺南
大野市貝皿,35.91,136.67,福井県嶺北
大野市天神町,35.98,136.49,福井県嶺北
大野市朝日,35.91,136.66,福井県嶺北
勝山市旭町,36.05,136.51,福井県嶺北
鯖江市水落町,35.96,136.19,福井県嶺北
あわら市市姫,36.21,136.23,福井県嶺北
あわら市国影,36.22,136.2,福井県嶺北
越前市高瀬,35.9,136.16,福井県嶺北
越前市村国,35.91,136.17,福井県嶺北
越前市粟田部,35.92,136.25,福井県嶺北
福井坂井市三国町陣ケ岡,36.24,136.14,福井県嶺北
福井坂井市三国町中央,36.22,136.16,福井県嶺北
福井坂井市丸岡町西里丸岡,36.15,136.27,福井県嶺北
福井坂井市坂井町下新庄,36.17,136.23,福井県嶺北
福井坂井市春江町随応寺,36.13,136.22,福井県嶺北
永平寺町松岡春日,36.09,136.3,福井県嶺北
永平寺町東古市,36.1,136.33,福井県嶺北
永平寺町山王,36.08,136.4,福井県嶺北
福井池田町稲荷,35.89,136.34,福井県嶺北
南越前町河野,35.82,136.07,福井県嶺北
南越前町東大道,35.84,136.19,福井県嶺北
南越前町今庄,35.77,136.2,福井県嶺北
越前町道口,35.94,136.0,福井県嶺北
越前町織田,35.96,136.05,福井県嶺北
越前町江波,35.94,136.07,福井県嶺北
越前町西田中,35.97,136.13,福井県嶺北
福井美浜町新庄,35.53,135.98,福井県嶺南
福井美浜町郷市,35.6,135.94,福井県嶺南
高浜町宮崎,35.49,135.55,福井県嶺南
福井おおい町名田庄久坂,35.4,135.68,福井県嶺南
福井おおい町本郷,35.48,135.62,福井県嶺南
福井若狭町市場,35.46,135.86,福井県嶺南
福井若狭町中央,35.55,135.91,福井県嶺南
甲府市飯田,35.67,138.55,山梨県中・西部
甲府市相生,35.66,138.57,山梨県中・西部
甲府市古関町,35.53,138.61,山梨県中・西部
甲府市下曽根町,35.6,138.59,山梨県中・西部
富士吉田市上吉田,35.47,138.81,山梨県東部・富士五湖
富士吉田市下吉田,35.49,138.81,山梨県東部・富士五湖
都留市上谷,35.55,138.91,山梨県東部・富士五湖
山梨市牧丘町窪平,35.74,138.71,山梨県中・西部
山梨市小原西,35.69,138.69,山梨県中・西部
山梨市三富川浦,35.79,138.74,山梨県中・西部
大月市大月,35.61,138.94,山梨県東部・富士五湖
大月市御太刀,35.61,138.95,山梨県東部・富士五湖
大月市役所,35.61,138.945,山梨県東部・富士五湖
韮崎市水神,35.71,138.45,山梨県中・西部
南アルプス市芦安芦倉,35.64,138.38,山梨県中・西部
南アルプス市寺部,35.61,138.49,山梨県中・西部
南アルプス市鮎沢,35.59,138.47,山梨県中・西部
南アルプス市飯野,35.64,138.46,山梨県中・西部
南アルプス市小笠原,35.61,138.47,山梨県中・西部
南アルプス市榎原,35.66,138.48,山梨県中・西部
山梨北杜市健康ランド須玉,35.79,138.42,山梨県中・西部
山梨北杜市明野町,35.77,138.44,山梨県中・西部
山梨北杜市高根町,35.84,138.41,山梨県中・西部
山梨北杜市武川町,35.78,138.38,山梨県中・西部
山梨北杜市長坂町,35.83,138.37,山梨県中・西部
山梨北杜市白州町,35.81,138.34,山梨県中・西部
山梨北杜市役所,35.78,138.42,山梨県中・西部
山梨北杜市大泉町,35.86,138.39,山梨県中・西部
山梨北杜市小淵沢町,35.86,138.32,山梨県中・西部
甲斐市篠原,35.66,138.52,山梨県中・西部
甲斐市下今井,35.69,138.49,山梨県中・西部
甲斐市島上条,35.69,138.52,山梨県中・西部
笛吹市一宮町末木,35.65,138.69,山梨県中・西部
笛吹市境川町藤垈,35.59,138.62,山梨県中・西部
笛吹市御坂町夏目原,35.62,138.66,山梨県中・西部
笛吹市芦川町中芦川,35.55,138.67,山梨県中・西部
笛吹市八代町南,35.62,138.64,山梨県中・西部
笛吹市役所,35.65,138.64,山梨県中・西部
笛吹市春日居町寺本,35.67,138.65,山梨県中・西部
上野原市四方津,35.61,139.08,山梨県東部・富士五湖
上野原市秋山,35.57,139.08,山梨県東部・富士五湖
上野原市役所,35.63,139.11,山梨県東部・富士五湖
甲州市塩山下於曽,35.7,138.72,山梨県中・西部
甲州市塩山上於曽,35.7,138.73,山梨県中・西部
甲州市大和町初鹿野,35.64,138.78,山梨県中・西部
甲州市役所,35.7,138.735,山梨県中・西部
甲州市勝沼町勝沼,35.67,138.72,山梨県中・西部
中央市大鳥居,35.57,138.56,山梨県中・西部
中央市成島,35.6,138.54,山梨県中・西部
中央市臼井阿原,35.6,138.52,山梨県中・西部
市川三郷町上野,35.56,138.52,山梨県中・西部
市川三郷町役場,35.57,138.5,山梨県中・西部
市川三郷町六郷支所,35.5,138.46,山梨県中・西部
早川町保,35.43,138.33,山梨県中・西部
早川町薬袋,35.41,138.37,山梨県中・西部
身延町大磯小磯,35.5,138.54,山梨県中・西部
身延町梅平,35.37,138.44,山梨県中・西部
身延町役場,35.47,138.44,山梨県中・西部
身延町常葉,35.45,138.48,山梨県中・西部
山梨南部町栄小学校,35.28,138.47,山梨県中・西部
山梨南部町内船,35.28,138.46,山梨県中・西部
山梨南部町福士,35.24,138.49,山梨県中・西部
富士川町天神中条,35.56,138.46,山梨県中・西部
